date,CAR_ersst,NTA_ersst,aao,ammsst,amon_sm,amon_sm_long,amon_us,amon_us_long,ao,atltri,brazilrain,censo,censo_long,ea,eofpac,epo,espi,gmsst,hurr,indiamon,ipotpi_hadisst2,jonesnao,meiv2,nao,nina1_anom,nina34_anom,nina3_anom,nina4_anom,noi,np,oni,pdo,pna,qbo,sahelrain,soi,solar,swmonsoon,tna,tni,trend,tsa,whwp,wp,precipitation
2001-07-01,0.09,0.05,-0.928,0.41,0.125,0.125,0.118,0.118,-0.031,1.166,,0.44,0.57,-0.62,0.037,-1.3,0.47214,0.68,0.0,,-0.54,-1.12,-0.02,-0.22,-0.58,-0.04,-0.27,0.09,0.528,1017.41,-0.08,-1.31,-0.36,-24.45,116.0,-0.3,1313.0,1.76,0.3,-2.452,643.0,0.15,0.57,-0.32,2.0887
2001-08-01,0.14,0.08,0.91,0.41,0.129,0.129,0.16,0.16,0.52,1.362,,0.51,0.78,0.53,0.074,-1.17,-0.17648,0.65,0.0,,-0.32,1.64,0.34,-0.22,-0.84,-0.05,-0.22,0.05,-0.027,1016.4,-0.13,-0.77,-0.14,-21.67,-102.0,-0.7,1631.0,2.35,0.34,-2.846,644.0,0.14,2.95,-0.27,0.2629
2001-09-01,0.11,0.13,1.161,2.93,0.132,0.132,0.269,0.269,-0.707,1.938,,-0.08,-0.13,-1.08,-0.096,-0.46,0.09751,0.67,15.5,,-0.62,-3.83,-0.07,-0.49,-1.13,-0.2,-0.59,0.21,-0.811,1013.72,-0.19,-1.37,0.04,-14.29,-44.0,0.3,2338.0,0.48,0.51,-2.858,645.0,0.11,3.09,2.28,17.9294
2001-10-01,0.1,0.24,1.277,3.31,0.135,0.135,0.234,0.234,0.707,1.555,,0.14,0.23,0.54,-0.071,-0.04,-0.39585,0.63,3.25,,-0.62,0.88,-0.25,0.25,-1.13,-0.14,-0.43,0.19,0.734,1013.92,-0.29,-1.37,-0.08,-10.81,-108.0,-0.1,2081.0,0.37,0.48,-2.637,646.0,0.2,2.07,-0.58,32.965
2001-11-01,0.12,0.37,0.996,5.03,0.138,0.138,0.139,0.139,0.819,1.865,,-0.4,-0.65,-0.67,-0.137,-0.33,-0.74356,0.85,6.75,,-0.69,0.01,-0.32,0.53,-0.89,-0.37,-0.68,0.08,-2.977,1006.79,-0.35,-1.26,1.03,-3.88,17.0,1.1,2127.0,0.62,0.62,-2.674,647.0,0.16,1.89,0.79,181.1309
2001-12-01,0.16,0.57,1.474,5.54,0.141,0.141,0.196,0.196,-1.322,1.805,,0.41,0.73,0.46,-0.206,,0.37255,0.73,0.0,,-0.85,-2.25,0.02,-0.86,-1.02,-0.41,-0.62,0.12,-0.805,1006.74,-0.31,-0.93,0.26,1.48,-4.0,-1.4,2356.0,0.73,0.66,-2.37,648.0,0.01,-0.01,-0.35,244.4552
2002-01-01,0.19,0.61,0.747,6.05,0.144,0.144,0.164,0.164,1.381,2.021,,-0.15,-0.29,0.7,-0.174,-0.11,-0.05427,0.99,0.0,,-0.45,2.31,0.07,0.0,-0.78,-0.15,-0.49,0.4,2.848,1007.86,-0.15,0.27,-0.7,4.64,51.0,0.7,2273.0,0.37,0.78,-1.78,649.0,0.14,-0.13,-0.04,102.9952
2002-02-01,0.18,0.51,1.334,4.3,0.146,0.146,0.148,0.148,1.304,1.441,,-0.33,-0.64,-0.56,0.147,-0.89,0.60475,0.96,0.0,,-0.41,3.01,-0.26,0.8,-0.07,-0.04,-0.24,0.46,2.942,1010.13,0.03,-0.64,-0.11,8.0,-3.0,1.8,2050.0,0.14,0.53,-1.343,650.0,-0.06,-0.14,0.87,61.4715
2002-03-01,0.22,0.25,-1.823,2.14,0.147,0.147,0.127,0.127,0.902,0.857,,0.44,0.64,0.39,0.589,1.99,0.27341,1.08,0.0,,-0.24,0.09,-0.2,0.32,0.77,0.01,0.14,0.25,1.664,1014.46,0.09,-0.43,-1.56,9.32,-4.0,-0.4,2044.0,0.23,0.37,-1.287,651.0,0.29,0.06,0.73,89.284
2002-04-01,0.22,0.0,0.165,-2.38,0.149,0.149,0.01,0.01,0.748,0.016,,0.4,0.47,-0.38,0.659,0.45,-0.12602,0.82,0.0,,-0.05,0.91,-0.36,1.14,0.82,0.02,0.0,0.41,0.226,1018.43,0.2,-0.32,-2.4,14.03,-20.0,-0.1,1898.0,0.27,-0.02,-1.326,652.0,0.31,0.81,0.21,39.5339
2002-05-01,0.12,-0.14,-2.798,-4.39,0.15,0.15,-0.066,-0.066,0.401,-0.343,,1.06,1.46,0.52,0.729,1.52,0.21128,0.87,0.0,,-0.08,-0.05,-0.1,-0.15,0.63,0.31,0.26,0.6,-0.127,1014.35,0.43,-0.63,-0.56,14.16,-95.0,-1.4,1784.0,0.04,-0.19,-1.663,653.0,0.49,0.47,-0.79,31.0779
2002-06-01,0.0,-0.22,-1.112,-4.43,0.15,0.15,-0.134,-0.134,0.573,-0.904,,0.99,1.13,0.18,0.916,-0.2,0.44943,0.6,0.0,,0.16,0.9,0.4,0.69,0.38,0.72,0.57,0.64,0.495,1013.67,0.65,-0.35,0.06,13.26,-109.0,-0.4,1487.0,0.4,-0.13,-2.335,654.0,0.33,-0.36,-0.72,2.3964
2002-07-01,-0.01,-0.18,-0.591,-3.56,0.151,0.151,-0.083,-0.083,0.328,-0.779,,1.12,1.3,-0.65,0.755,-0.69,1.70256,0.81,0.0,,0.18,-0.71,0.42,0.65,-0.23,0.74,0.39,0.63,-1.938,1016.85,0.79,-0.31,0.4,10.05,-217.0,-0.8,1735.0,1.68,-0.06,-2.871,655.0,0.47,0.71,-1.06,0.8806
2002-08-01,0.06,-0.15,-0.099,-1.99,0.151,0.151,0.089,0.089,-0.229,0.387,,1.45,1.9,0.09,0.789,-0.07,0.93982,0.71,0.0,,0.35,-0.61,0.97,0.36,-0.26,0.87,0.51,0.64,-0.31,1016.2,0.86,0.6,0.61,10.6,-287.0,-1.6,1839.0,1.07,-0.05,-3.001,656.0,0.01,0.68,-1.64,0.126
2002-09-01,0.17,-0.02,-0.864,-0.73,0.152,0.152,0.062,0.062,-0.043,0.687,,1.21,1.39,0.46,0.911,-0.4,1.7772,0.85,8.0,,0.47,-3.58,0.84,-0.54,0.2,1.09,0.86,0.61,-2.719,1014.54,1.01,0.43,0.6,8.9,-69.0,-1.0,1758.0,2.34,0.07,-2.878,657.0,-0.08,1.77,0.79,0.8084
2002-10-01,0.23,0.01,-2.564,1.14,0.152,0.152,0.094,0.094,-1.488,0.738,,1.15,1.38,0.78,1.115,1.77,1.50342,0.67,2.75,,0.76,-1.5,0.79,-1.97,0.37,1.25,0.99,0.65,-0.016,1010.22,1.21,0.42,-0.55,7.66,195.0,-0.6,1670.0,1.13,0.36,-2.546,658.0,0.14,3.03,-2.12,0.8189
2002-11-01,0.23,0.01,-0.924,0.91,0.152,0.152,0.002,0.002,-1.425,0.419,,1.2,1.4,0.45,1.257,2.05,0.91197,0.71,0.0,,1.29,-0.27,0.76,-0.32,0.97,1.47,1.3,0.85,-1.922,1004.55,1.31,1.51,1.46,4.46,-18.0,-0.7,1687.0,0.76,0.22,-2.413,659.0,-0.07,1.15,-1.51,109.9504
2002-12-01,0.2,0.03,1.308,-0.45,0.153,0.153,-0.013,-0.013,-1.592,0.406,,1.48,1.94,1.6,1.206,,1.52927,0.57,0.0,,1.19,-0.98,0.86,-0.96,1.1,1.37,1.21,0.84,-5.861,1003.26,1.14,2.1,1.28,-0.5,2.0,-1.8,1572.0,0.91,0.2,-2.311,660.0,0.35,0.01,0.54,366.4191
2003-01-01,0.23,-0.0,-0.988,0.13,0.152,0.152,0.033,0.033,-0.472,1.054,,0.85,0.93,-0.39,0.876,2.07,0.81898,0.96,0.0,,0.99,0.15,0.8,-0.32,0.13,0.6,0.57,0.57,-2.517,999.59,0.92,2.09,1.01,-1.39,0.0,-0.3,1440.0,0.24,0.27,-2.523,661.0,0.56,-0.03,-0.14,108.4047
2003-02-01,0.35,0.01,-0.357,-1.6,0.152,0.152,-0.03,-0.03,0.128,0.54,,1.07,1.47,0.87,0.821,0.94,0.22479,0.76,0.0,,0.77,1.34,0.62,0.26,-0.12,0.64,0.44,0.69,-0.073,1007.49,0.63,1.75,0.68,-1.43,0.0,-1.1,1245.0,2.09,0.0,-2.644,662.0,0.57,0.02,0.17,58.5654
2003-03-01,0.41,-0.02,-0.188,-3.1,0.151,0.151,0.095,0.095,0.933,0.47,,0.83,1.07,1.24,0.762,0.56,-0.05283,0.74,0.0,,0.63,1.08,0.53,-0.07,-0.07,0.36,0.19,0.6,-0.57,1010.44,0.38,1.51,-0.36,-3.3,3.0,-0.5,1322.0,1.12,0.04,-2.91,663.0,0.63,1.21,-1.01,112.2246
2003-04-01,0.41,0.01,0.224,-1.79,0.148,0.148,0.062,0.062,-0.178,0.481,,0.3,0.4,0.31,0.142,0.34,0.30221,0.69,0.0,,0.01,-1.74,-0.08,-0.34,-0.56,-0.14,-0.44,0.33,-2.628,1014.47,-0.04,1.18,-0.1,-8.56,23.0,-0.2,1263.0,0.29,0.0,-2.995,664.0,0.42,0.46,1.58,170.6474
2003-05-01,0.3,0.0,0.385,-1.51,0.147,0.147,0.134,0.134,1.017,0.421,,0.08,0.27,-0.85,-0.566,-0.57,-0.29548,0.86,0.0,,-0.35,1.17,-0.57,0.06,-1.65,-0.61,-0.96,-0.05,-0.762,1015.92,-0.26,0.89,-1.85,-13.63,-32.0,-0.5,1162.0,0.26,0.06,-3.04,665.0,0.37,-0.09,0.03,46.7062
2003-06-01,0.16,0.05,-0.775,-0.11,0.146,0.146,0.188,0.188,-0.102,0.547,,0.32,0.58,1.79,-0.11,0.17,1.09819,0.64,0.0,,-0.3,-0.86,-0.07,0.24,-1.35,-0.29,-0.59,0.1,-2.216,1013.69,-0.16,0.68,-0.53,-17.71,200.0,-1.0,1293.0,0.52,0.22,-2.895,666.0,0.1,1.43,0.76,1.7252
2003-07-01,0.09,0.2,0.727,-0.16,0.144,0.144,0.259,0.259,0.075,0.826,,0.23,0.13,-0.23,0.394,-0.14,-0.46642,0.73,2.0,,0.01,0.09,0.01,0.16,-1.01,0.21,0.12,0.19,0.286,1018.2,0.08,0.96,0.73,-22.99,178.0,0.5,1277.0,1.12,0.36,-2.723,667.0,0.4,1.99,-1.94,2.3717
2003-08-01,0.09,0.34,0.678,1.37,0.141,0.141,0.398,0.398,-0.28,1.253,,0.17,0.25,-1.58,0.432,-1.46,-0.05095,0.79,2.25,,-0.0,-0.99,0.01,-0.22,0.01,0.26,0.26,0.19,0.091,1016.42,0.21,0.88,-0.31,-24.64,324.0,0.2,1221.0,1.95,0.59,-2.412,668.0,0.49,4.58,-0.9,20.1131
2003-09-01,0.19,0.51,-0.323,2.67,0.139,0.139,0.434,0.434,0.467,1.637,,0.31,0.36,-1.04,0.506,-0.7,-0.55743,0.78,23.0,,-0.13,0.35,0.14,0.16,-0.45,0.27,0.15,0.18,-1.554,1013.25,0.26,0.01,0.59,-22.51,134.0,-0.2,1122.0,1.37,0.66,-2.082,669.0,0.49,3.74,-2.17,3.9453
2003-10-01,0.24,0.45,-0.025,3.82,0.136,0.136,0.409,0.409,-0.67,2.438,,0.44,0.53,-0.58,0.726,0.85,-0.36216,0.82,5.5,,0.36,-3.68,0.26,-0.86,0.23,0.42,0.4,0.36,0.414,1011.44,0.29,0.83,1.23,-20.34,113.0,0.0,1513.0,0.6,0.8,-1.738,670.0,0.53,4.71,-0.42,3.1757
2003-11-01,0.22,0.41,-0.712,2.17,0.133,0.133,0.206,0.206,0.642,1.157,,0.46,0.61,0.32,0.759,-0.11,0.08533,0.65,0.0,,0.44,0.31,0.29,0.77,0.28,0.33,0.64,0.37,-0.763,1018.1,0.35,0.52,-1.65,-17.86,21.0,-0.5,1408.0,1.11,0.48,-1.596,671.0,0.55,2.91,0.69,100.7192
2003-12-01,0.19,0.36,-1.323,1.98,0.131,0.131,0.207,0.207,0.265,1.48,,-0.28,,0.31,0.577,,-0.42965,0.89,0.0,,0.32,-0.85,0.1,0.5,0.22,0.43,0.77,0.43,-1.635,1003.77,0.35,0.33,0.56,-11.38,-3.0,1.8,1150.0,0.48,0.49,-1.522,672.0,0.56,0.0,0.8,275.5151
2004-01-01,0.18,0.49,0.807,2.87,0.128,0.128,0.193,0.193,-1.686,1.907,,0.88,,-0.35,0.564,0.66,0.28436,0.72,0.0,,0.13,0.2,0.16,-0.85,-0.21,0.27,0.42,0.43,-0.554,1005.07,0.37,0.43,-0.12,-4.84,5.0,-2.2,1141.0,0.69,0.5,-1.6,673.0,0.41,-0.14,-1.58,99.1228
2004-02-01,0.19,0.47,-1.182,3.07,0.126,0.126,0.192,0.192,-1.528,1.75,,-0.48,,0.63,0.428,-0.5,-0.13191,0.91,0.0,,-0.0,-1.23,-0.04,-0.6,-0.07,0.23,0.3,0.38,-0.219,1001.85,0.31,0.48,1.12,2.61,-1.0,2.0,1070.0,1.22,0.51,-1.571,674.0,0.22,-0.19,0.6,240.0407
2004-03-01,0.16,0.38,0.432,2.17,0.124,0.124,0.14,0.14,0.318,1.121,,0.0,,0.87,0.318,-1.28,0.03492,0.78,0.0,,0.1,1.07,-0.44,0.67,-0.74,0.12,0.13,0.1,5.007,1014.03,0.23,0.61,0.0,5.45,-8.0,0.7,1120.0,0.73,0.36,-1.913,675.0,-0.01,-0.34,0.13,40.0524
2004-04-01,0.07,0.19,0.151,2.72,0.122,0.122,0.09,0.09,-0.409,0.885,,0.65,,0.9,0.368,1.23,0.965,0.77,0.0,,0.13,1.08,-0.23,1.11,-0.57,0.07,-0.07,0.09,0.078,1011.56,0.17,0.57,0.25,10.46,37.0,-1.5,1012.0,2.22,0.46,-2.272,676.0,-0.26,0.63,0.49,25.9619
2004-05-01,0.09,0.12,0.46,0.9,0.121,0.121,-0.012,-0.012,-0.094,0.339,,-0.12,,-0.12,0.106,1.92,-1.51531,0.46,0.0,,-0.16,-0.67,-0.44,0.23,-1.59,0.06,-0.45,0.11,1.529,1015.18,0.17,0.88,-1.46,12.97,-32.0,1.7,998.0,0.03,0.17,-2.637,677.0,-0.12,0.31,0.4,29.0289
2004-06-01,0.14,0.14,1.195,1.22,0.121,0.121,0.16,0.16,-0.236,0.888,,0.61,,-0.06,0.217,3.36,0.38996,0.69,0.0,,-0.22,-0.38,-0.34,-0.59,-1.07,0.13,-0.26,0.22,0.547,1016.52,0.28,0.04,-0.28,11.75,-1.0,-1.4,974.0,0.55,0.27,-2.999,678.0,-0.08,1.14,2.08,4.2173
2004-07-01,0.22,0.23,1.474,1.82,0.122,0.122,0.21,0.21,-0.201,0.88,,0.89,,-0.28,0.298,1.19,-0.01871,0.24,0.0,,-0.22,-0.3,0.43,1.16,-0.78,0.49,-0.02,0.42,-1.063,1014.98,0.47,0.44,-0.33,9.96,90.0,-0.8,1185.0,1.67,0.46,-3.376,679.0,0.08,2.18,0.34,1.11
2004-08-01,0.17,0.35,-0.071,3.7,0.121,0.121,0.299,0.299,-0.72,1.268,,0.9,,-1.22,0.492,0.07,1.56144,0.61,15.25,,0.04,-0.76,0.74,-0.74,-0.75,0.76,0.24,0.55,-0.766,1013.88,0.64,0.85,1.52,8.74,-55.0,-0.5,1110.0,1.63,0.68,-3.253,680.0,0.22,4.44,-0.03,2.2607
2004-09-01,0.16,0.41,0.254,2.96,0.119,0.119,0.223,0.223,0.855,1.154,,0.82,,-0.17,0.831,-2.21,-0.01903,0.56,29.75,,0.28,2.51,0.54,0.52,-0.27,0.81,0.45,0.69,0.674,1015.94,0.7,0.75,-0.11,7.29,-253.0,-0.6,1030.0,1.7,0.59,-2.993,681.0,0.33,3.67,0.26,6.0853
2004-10-01,0.18,0.46,-0.042,4.1,0.119,0.119,0.224,0.224,-0.515,1.429,,0.56,,-0.43,0.853,-0.71,0.3802,0.77,0.5,,0.19,-2.18,0.34,-0.69,0.15,0.73,0.54,0.7,-2.109,1012.55,0.67,-0.11,-1.37,8.0,-136.0,-0.1,1059.0,1.66,0.62,-2.731,682.0,0.14,3.16,0.89,127.5235
2004-11-01,0.21,0.44,-0.242,4.88,0.119,0.119,0.203,0.203,0.678,1.635,,0.85,,0.1,0.871,-0.26,0.53607,0.9,0.0,,0.29,-0.55,0.51,0.63,0.72,0.66,0.63,0.76,4.444,1011.09,0.66,-0.63,0.29,4.35,7.0,-1.1,1137.0,1.47,0.63,-2.505,683.0,0.24,2.7,0.65,66.6965
2004-12-01,0.14,0.45,-0.973,3.78,0.12,0.12,0.17,0.17,1.23,1.576,,0.95,,0.24,0.854,,0.37089,0.7,0.0,,0.71,1.27,0.51,1.03,0.36,0.74,0.69,0.87,0.037,1009.24,0.69,-0.17,-0.04,2.45,-2.0,-1.3,950.0,1.3,0.53,-2.393,684.0,0.43,0.07,0.2,193.1669
2005-01-01,0.07,0.38,-0.129,2.39,0.121,0.121,0.093,0.093,0.356,1.347,,0.2,,0.08,0.676,0.73,-0.09497,0.95,0.0,,0.58,1.82,0.08,1.26,-0.02,0.66,0.32,0.88,-2.242,1004.0,0.64,0.44,-0.62,-0.69,-2.0,0.6,1022.0,2.47,0.46,-2.598,685.0,0.61,-0.06,-0.93,148.2898
2005-02-01,0.1,0.47,1.243,1.43,0.123,0.123,0.108,0.108,-1.271,1.624,,2.23,,-0.65,0.294,-0.29,1.11161,0.87,0.0,,-0.03,-2.25,0.61,-0.51,-0.94,0.36,-0.09,0.67,-5.398,1008.07,0.58,0.81,-0.11,-0.96,29.0,-5.2,972.0,2.76,0.38,-2.605,686.0,0.49,-0.22,0.34,90.2635
2005-03-01,0.17,0.57,0.158,2.27,0.125,0.125,0.266,0.266,-1.348,2.038,,0.33,,0.4,0.558,0.31,-0.09212,0.98,0.0,,0.25,-1.29,0.82,-2.32,-1.46,0.45,-0.07,0.61,-0.002,1008.35,0.45,1.36,0.56,-0.33,24.0,0.5,899.0,1.2,0.68,-2.408,687.0,0.61,0.36,-0.22,142.338
2005-04-01,0.25,0.75,0.355,3.82,0.128,0.128,0.274,0.274,-0.046,2.182,,0.72,,-0.02,0.703,0.81,-0.07704,0.83,0.0,,0.15,0.71,0.13,-0.47,-0.42,0.26,-0.05,0.42,0.287,1014.0,0.43,1.03,1.0,-6.64,-17.0,-1.0,860.0,0.91,0.81,-2.383,688.0,0.29,1.4,-0.18,67.6608
2005-05-01,0.28,0.75,-0.297,4.58,0.131,0.131,0.275,0.275,-0.763,2.073,,1.08,,-1.3,0.855,0.09,0.14563,0.77,0.0,,0.29,-0.13,0.18,-1.11,-0.38,0.3,0.16,0.29,-2.468,1011.91,0.29,1.86,1.62,-15.09,30.0,-1.3,995.0,0.67,1.01,-2.284,689.0,-0.06,3.11,-0.08,136.1154
2005-06-01,0.34,0.68,-1.428,5.55,0.134,0.134,0.309,0.309,-0.383,1.856,,0.39,,0.36,0.758,1.43,0.34321,0.81,0.0,,0.08,-1.0,0.2,0.26,-0.77,0.04,0.06,0.17,1.027,1014.61,0.11,1.17,0.42,-20.59,172.0,0.7,937.0,0.43,0.92,-1.897,690.0,-0.26,4.42,0.79,39.1145
2005-07-01,0.38,0.53,-0.252,4.03,0.138,0.138,0.429,0.429,-0.03,2.046,,0.35,,0.22,0.616,-1.11,-0.74921,0.78,11.25,,-0.11,-0.08,-0.02,-0.48,-0.35,-0.23,0.1,-0.11,-0.195,1017.01,-0.06,0.66,-0.02,-24.2,43.0,0.3,965.0,1.11,0.84,-1.885,691.0,-0.32,5.84,-1.2,0.1783
2005-08-01,0.35,0.46,0.228,3.31,0.142,0.142,0.422,0.422,0.026,2.103,,0.4,,-1.6,0.542,-0.6,-0.05716,0.75,7.0,,-0.28,0.94,-0.01,0.35,-0.4,-0.05,0.18,-0.06,-0.757,1014.91,-0.14,0.25,0.69,-25.87,-92.0,-0.6,905.0,2.58,0.74,-2.124,692.0,0.01,4.9,0.35,0.3999
2005-09-01,0.28,0.38,0.241,4.08,0.145,0.145,0.401,0.401,0.802,2.277,,-0.14,,-0.91,0.163,-1.98,-0.47353,0.96,16.75,,-0.61,0.5,-0.05,0.76,-0.74,-0.04,-0.08,0.03,3.341,1016.08,-0.11,-0.46,1.32,-27.8,66.0,0.6,911.0,1.19,0.73,-1.999,693.0,-0.09,4.4,0.57,7.2945
2005-10-01,0.21,0.37,0.031,3.63,0.147,0.147,0.22,0.22,0.03,1.489,,-0.47,,-0.88,0.001,-1.6,-0.50651,1.0,9.75,,-0.81,-0.45,-0.71,-0.55,-1.27,-0.06,-0.34,0.09,2.172,1012.96,-0.29,-1.32,1.16,-28.76,-25.0,2.0,766.0,1.06,0.54,-1.668,694.0,-0.0,2.45,1.0,26.2705
2005-11-01,0.17,0.42,-0.551,3.69,0.149,0.149,0.122,0.122,0.228,1.203,,0.04,,-1.14,-0.273,0.35,-0.85052,0.91,0.0,,-0.94,-1.01,-0.75,-0.46,-1.43,-0.59,-1.13,-0.14,3.332,1013.88,-0.57,-1.5,-0.74,-29.55,-12.0,-0.3,862.0,0.1,0.4,-1.264,695.0,-0.07,1.48,-1.84,119.0015
2005-12-01,0.12,0.47,-1.968,5.29,0.151,0.151,0.198,0.198,-2.104,1.774,,-0.2,,-0.71,-0.33,,-1.16222,0.91,5.0,,-0.81,-0.81,-0.73,-0.5,-0.92,-0.92,-1.22,-0.26,-1.886,999.54,-0.84,0.2,1.07,-25.04,-3.0,-0.0,907.0,0.1,0.55,-0.475,696.0,-0.02,-0.25,-2.04,405.4587
2006-01-01,0.04,0.39,0.339,4.17,0.153,0.153,0.106,0.106,-0.17,1.73,,-1.22,,0.82,-0.396,-1.07,-0.61427,0.79,0.0,,-0.42,-0.1,-0.68,0.97,-0.37,-0.91,-0.81,-0.5,4.121,1007.96,-0.85,1.03,-0.1,-18.83,-3.0,2.7,834.0,0.19,0.41,0.151,697.0,0.04,-0.17,0.71,162.1236
2006-02-01,0.0,0.19,-0.211,1.2,0.155,0.155,0.057,0.057,-0.156,1.297,,-0.31,,-0.61,-0.158,0.57,-0.88454,0.99,0.0,,-0.43,-1.24,-0.5,-1.02,0.22,-0.67,-0.35,-0.67,2.257,1014.38,-0.77,0.66,-0.44,-11.24,18.0,0.2,765.0,0.07,0.19,0.067,698.0,0.23,-0.3,2.06,123.9131
2006-03-01,0.04,0.16,0.501,-0.26,0.156,0.156,0.042,0.042,-1.604,0.994,,-1.0,,1.52,-0.225,0.2,-0.89015,0.81,0.0,,-0.34,-1.12,-0.61,-1.75,-0.29,-0.71,-0.55,-0.59,-0.108,1014.78,-0.57,0.05,-0.56,-0.38,-16.0,2.9,755.0,1.12,0.18,-0.099,699.0,0.41,-0.52,0.49,233.1081
2006-04-01,0.14,0.25,-0.169,1.3,0.156,0.156,0.179,0.179,0.138,1.607,,-0.39,,-0.86,-0.195,-1.57,-1.05275,0.64,0.0,,-0.47,0.57,-0.84,1.2,-1.5,-0.32,-0.42,-0.34,-0.886,1015.51,-0.37,0.4,0.2,5.0,-2.0,1.8,890.0,0.31,0.41,-0.601,700.0,0.31,-0.07,0.56,197.7085
2006-05-01,0.16,0.37,1.695,0.83,0.158,0.158,0.29,0.29,0.156,1.813,,0.63,,-0.93,0.248,-0.31,-0.17708,0.51,0.0,,-0.35,-0.22,-0.43,-1.01,-0.56,-0.09,-0.08,-0.06,-0.66,1016.5,-0.14,0.48,-1.03,10.36,3.0,-0.8,809.0,0.27,0.43,-1.17,701.0,0.24,0.45,0.19,26.0874
2006-06-01,0.11,0.33,0.438,0.07,0.159,0.159,0.315,0.315,1.071,1.689,,0.48,,-1.07,0.24,-0.49,-0.77521,0.81,0.0,,-0.0,-0.41,-0.23,1.15,-0.21,0.0,-0.01,0.06,-0.154,1016.5,-0.03,1.04,-1.02,11.47,-69.0,-0.4,765.0,0.66,0.52,-1.501,702.0,0.41,0.95,-1.15,6.1927
2006-07-01,0.1,0.3,0.926,-0.51,0.158,0.158,0.356,0.356,0.103,1.787,,0.64,,1.01,0.555,-0.46,0.44214,0.69,0.0,,0.18,0.83,0.11,0.93,0.2,0.01,0.01,0.2,-0.913,1016.33,0.1,0.35,1.29,10.75,-107.0,-1.0,758.0,2.98,0.36,-1.289,703.0,0.3,2.14,-1.0,0.6464
2006-08-01,0.17,0.3,-1.727,1.27,0.158,0.158,0.383,0.383,-0.265,2.161,,1.02,,-0.97,0.948,0.13,0.34117,0.88,0.25,,0.27,-2.47,0.56,-2.35,0.7,0.31,0.39,0.42,-0.472,1018.12,0.3,-0.65,-1.45,9.1,68.0,-1.7,794.0,3.12,0.53,-1.087,704.0,0.33,4.29,-0.16,0.9499
2006-09-01,0.26,0.4,-0.324,1.99,0.158,0.158,0.346,0.346,0.606,2.038,,0.86,,0.41,1.299,0.47,0.09993,0.8,19.5,,0.44,-1.02,0.63,-1.43,0.97,0.6,0.83,0.63,0.579,1014.75,0.54,-0.94,0.31,10.2,154.0,-1.0,778.0,1.64,0.69,-0.991,705.0,0.27,4.92,0.05,0.3851
2006-10-01,0.25,0.49,0.879,3.69,0.156,0.156,0.316,0.316,-1.029,2.046,,1.26,,0.5,1.399,0.97,1.34597,0.91,1.5,,0.76,-1.97,0.68,-1.92,1.05,0.7,0.88,0.69,-1.143,1014.18,0.77,-0.05,-0.76,10.86,28.0,-2.1,743.0,1.36,0.74,-1.131,706.0,0.23,5.22,0.67,10.1678
2006-11-01,0.2,0.45,0.101,4.49,0.154,0.154,0.271,0.271,0.521,2.354,,0.57,,-0.27,1.245,-0.38,1.55183,0.92,0.0,,0.89,2.0,0.9,0.33,0.79,0.99,0.99,0.92,0.905,1014.75,0.94,-0.22,-1.34,10.1,-23.0,0.1,863.0,0.15,0.71,-1.184,707.0,0.08,3.18,-1.84,95.2108
2006-12-01,0.2,0.42,0.638,2.47,0.152,0.152,0.153,0.153,2.282,1.325,,0.9,,1.31,1.166,,0.42455,0.96,0.0,,1.14,3.03,0.59,1.15,0.71,1.14,1.14,0.92,2.745,1004.94,0.94,0.14,1.55,6.21,-4.0,-0.5,845.0,0.91,0.47,-1.204,708.0,0.32,0.06,1.18,134.1071
2007-01-01,0.3,0.4,-0.083,2.24,0.15,0.15,0.153,0.153,2.034,1.525,,0.88,,0.0,0.885,-1.14,0.21564,1.28,0.0,,0.78,1.76,0.62,-0.25,0.66,0.7,0.87,0.65,8.058,1008.53,0.66,0.01,0.27,2.61,-5.0,-1.3,835.0,0.94,0.46,-1.594,709.0,0.24,-0.04,1.81,19.3651
2007-02-01,0.36,0.42,0.075,2.96,0.148,0.148,0.199,0.199,-1.307,1.635,,0.3,,0.74,0.539,0.93,0.09137,0.93,0.0,,0.31,0.42,0.39,-0.98,0.11,0.13,0.08,0.46,2.207,1008.17,0.22,0.04,-0.42,2.43,-6.0,-0.1,777.0,0.66,0.56,-1.834,710.0,0.21,0.0,0.15,199.4487
2007-03-01,0.37,0.44,-0.57,1.98,0.147,0.147,0.109,0.109,1.182,1.022,,0.15,,-0.02,0.165,-1.27,-0.21103,0.97,0.0,,0.04,2.03,-0.22,1.11,-0.64,-0.18,-0.4,0.34,5.106,1012.74,-0.12,-0.36,-0.12,1.24,-10.0,0.3,722.0,0.9,0.33,-2.022,711.0,0.04,-0.29,-1.06,27.1329
2007-04-01,0.3,0.31,-1.035,0.99,0.146,0.146,0.141,0.141,0.544,1.251,,0.26,,1.53,0.123,-0.19,-0.38787,0.98,0.0,,0.01,-0.1,-0.36,0.04,-1.22,-0.32,-0.63,0.1,1.956,1009.87,-0.32,0.16,0.97,-5.18,29.0,-0.2,724.0,0.58,0.4,-2.341,712.0,0.24,0.45,-1.61,56.7368
